Circuit_ID,Segment,Service,Contract_Months,Months_Remaining,SLA_Uptime_Pct,Service_Tickets_Last_90d,CapEx_Investment,Monthly_Revenue,Churn_Prob,Churned
SRG-00443,Enterprise,Dark Fiber,60,46,99.36973324571973,0,57301.80355889958,15163.485029423548,0.3608023538860214,0
SRG-00444,SMB,Dark Fiber,60,52,99.66512036596535,2,83459.38151054739,14399.914325734433,0.43010569976770596,0
SRG-00445,SMB,Managed SD-WAN,120,53,99.6201030186698,2,33832.87136905546,6654.029428467479,0.4462984151735915,0
SRG-00446,SMB,Dark Fiber,36,24,99.69647308721717,5,42855.48240037537,11578.854636729948,0.8297440984464648,0
SRG-00447,SMB,Dark Fiber,120,15,99.27183201894289,1,35106.73631276171,16828.2041396786,0.7246005257561781,0
SRG-00448,Enterprise,Managed SD-WAN,36,22,98.70908353210834,0,49401.79686755292,18587.583126725298,0.7436393144293924,0
SRG-00449,Enterprise,Dedicated Fiber,60,30,99.50002463533573,1,32130.063542670454,1516.846179604625,0.466656812532373,0
SRG-00450,SMB,Managed SD-WAN,60,4,99.42450593972744,2,96353.08701417244,23516.05560713886,1.6801976241090244,1
SRG-00451,Wholesale,Dedicated Fiber,60,13,99.60595724892664,1,34720.23966053847,5366.346251231091,0.6422324850447274,0
SRG-00452,Wholesale,Managed SD-WAN,36,59,98.75312269901559,3,14314.231120539283,6989.140204225441,0.8834966831056279,0
SRG-00453,SMB,Managed SD-WAN,60,23,98.79051304785143,2,55047.63077478927,7691.625973805433,0.9011860852072525,0
SRG-00454,Enterprise,Dark Fiber,36,8,99.82671018065679,1,10424.412452291755,2388.7732089728297,0.7943159277372842,0
SRG-00455,Wholesale,Dedicated Fiber,120,18,99.61746691969358,3,15501.600799315149,4391.724904372635,0.7307910099003443,0
SRG-00456,Enterprise,Dark Fiber,36,12,99.85326044816348,0,25841.9919736434,24679.223189187807,0.47536248740127385,0
SRG-00457,Wholesale,Dedicated Fiber,120,55,99.63048582853423,0,49113.27373880346,8907.593328366223,0.23871475949539755,0
SRG-00458,Enterprise,Managed SD-WAN,36,31,99.38976140592554,1,46158.83856935765,4209.575622967659,0.505385760210429,0
SRG-00459,Enterprise,Managed SD-WAN,120,14,99.47465777817153,4,80970.72689026516,4014.294637603648,0.9672797458742439,0
SRG-00460,Enterprise,Dedicated Fiber,60,34,99.8248006066706,2,75250.09211899077,18407.30924024434,0.41713858086116906,0
SRG-00461,SMB,Dark Fiber,120,18,99.36242206422278,0,45500.23792911662,21582.36360476706,0.5328089520886642,0
SRG-00462,SMB,Dark Fiber,60,56,99.4422630732493,1,36701.899719684836,7538.379038449042,0.412380484985997,0
SRG-00463,Wholesale,Dark Fiber,60,34,98.73315030684536,1,35064.53448584236,1991.3735398780218,0.7537987007912678,0
SRG-00464,SMB,Dark Fiber,120,11,99.20614261797299,2,78529.53329293085,6742.615433465861,0.9720884073562601,0
SRG-00465,Enterprise,Managed SD-WAN,36,41,99.56743169681756,3,9946.878591020624,2828.118733723797,0.5949785407851693,0
SRG-00466,Enterprise,Managed SD-WAN,36,12,98.90370462049138,3,6218.056703507554,3929.7810108059757,1.1551848184701137,1
SRG-00467,SMB,Managed SD-WAN,36,49,98.80135872898155,3,80576.71723303157,11640.440816419596,0.8814973247339087,0
SRG-00468,Enterprise,Managed SD-WAN,36,15,98.96760194425438,1,50328.905718959686,6903.081715248366,0.8462925556315801,0
SRG-00469,SMB,Managed SD-WAN,36,57,98.85983593570933,1,17433.70816258972,13624.72814534745,0.6437849239618831,0
SRG-00470,Enterprise,Dark Fiber,60,31,98.82021982918423,1,27378.76378647762,7457.103201543973,0.7332023909069552,0
SRG-00471,SMB,Dark Fiber,36,49,99.13302775587344,0,93587.87554425134,23602.62657591927,0.4488297139771537,0
SRG-00472,Enterprise,Dark Fiber,60,58,99.85267938568646,2,86652.7826843653,22789.683246267217,0.3451351422771413,0
SRG-00473,SMB,Dark Fiber,60,29,99.25551887364068,1,72429.5797712774,14819.943467745952,0.5702062436471755,0
SRG-00474,Wholesale,Managed SD-WAN,60,26,98.78000136741483,3,50811.39688204602,9828.963811703576,0.980307145341762,0
SRG-00475,SMB,Managed SD-WAN,120,18,98.6146877873775,2,54430.74448818164,10456.951727816286,1.0319026628267758,1
SRG-00476,Enterprise,Managed SD-WAN,120,32,99.53727265625551,1,97648.23085197607,11178.528653895679,0.44134093749779596,0
SRG-00477,Wholesale,Dedicated Fiber,60,22,99.07037015901021,1,96748.19216900728,18598.114070171185,0.6991246636686433,0
SRG-00478,SMB,Dark Fiber,120,38,99.72452811041218,2,25450.559349654257,12113.516394692691,0.44176770320354897,0
SRG-00479,Wholesale,Dark Fiber,36,17,99.48267104527474,0,82054.93379900522,21633.15374288859,0.5010492289489268,0
SRG-00480,SMB,Managed SD-WAN,36,23,99.68639976130663,3,23738.053285866597,23686.227469363566,0.6428313998251735,0
SRG-00481,SMB,Dark Fiber,60,24,98.90519959873349,1,25286.060398975384,9394.734604404945,0.7462534938399377,0
SRG-00482,Wholesale,Dark Fiber,36,50,99.53161479446698,0,69228.8382456348,14676.320312328482,0.28735408221320996,0
SRG-00483,SMB,Managed SD-WAN,60,8,98.89345235719364,0,43475.1043658171,3733.828615565264,1.0676190571225448,1
SRG-00484,Wholesale,Dedicated Fiber,60,41,99.89921203438092,1,93496.71867511942,6211.022622509437,0.2622664057598258,0
SRG-00485,SMB,Dedicated Fiber,36,6,99.44819767948472,0,13455.92481512084,11216.445517688762,1.0540542615394448,1
SRG-00486,Enterprise,Dedicated Fiber,120,5,98.98352258226126,2,53594.935876901836,6345.763823691803,1.6065909670954965,1
SRG-00487,Enterprise,Managed SD-WAN,36,44,98.90157267481548,1,92259.54539209652,22099.171533534864,0.6530072937101703,0
SRG-00488,SMB,Dark Fiber,36,57,98.78448061175675,0,90890.79774555299,5219.727017388805,0.5739270535429146,0
SRG-00489,SMB,Managed SD-WAN,60,29,99.53501502875164,0,19870.275274495416,12208.029306497661,0.35840778160279063,0
SRG-00490,Wholesale,Managed SD-WAN,60,28,98.82588626336691,1,39830.58150916336,15733.932150807079,0.748216923224664,0
SRG-00491,SMB,Dark Fiber,60,11,99.38700186623196,0,63816.53300443614,17758.801841779845,0.6997447080526725,0
SRG-00492,Enterprise,Dedicated Fiber,60,57,98.89430619011878,2,20142.51405328321,10502.130188572908,0.7299968221981008,0
SRG-00493,Enterprise,Dedicated Fiber,120,1,99.48633372774286,1,96962.10634434517,21923.82811503112,5.305466508902856,1
SRG-00494,Wholesale,Managed SD-WAN,120,43,99.7142601955254,2,91901.18622912774,14855.50005033125,0.4305749915572827,0
SRG-00495,Enterprise,Dedicated Fiber,120,19,99.65925761228553,1,20860.26700827457,11828.432840517467,0.49945484982263044,0
SRG-00496,Wholesale,Managed SD-WAN,60,9,99.63366848308686,0,16509.768819793615,3080.1549002228603,0.7020881623208096,0
SRG-00497,Enterprise,Managed SD-WAN,60,27,98.77970638448146,1,13113.805866785202,12420.202508461378,0.7733026313926024,0
SRG-00498,SMB,Dark Fiber,60,34,98.63169357100693,6,91397.14808347996,20787.292259169662,1.294381395126638,1
SRG-00499,SMB,Dark Fiber,120,44,99.5414337544462,2,23394.261930568773,15941.713928200914,0.4970628618578825,0
SRG-00500,SMB,Dark Fiber,60,4,99.04883734855358,1,44547.0682117137,21055.817662634283,1.7304650605785696,1
SRG-00501,Wholesale,Managed SD-WAN,36,36,99.14419587734099,2,47640.87973694029,13109.274259083682,0.6812105379524926,0
SRG-00502,Enterprise,Dark Fiber,36,18,98.54641214826215,3,61906.049200288915,4283.8500697203235,1.159212918472918,1
SRG-00503,SMB,Dedicated Fiber,60,15,98.88676890941983,1,11814.857656005372,1820.536377143205,0.8786257695654021,0
SRG-00504,SMB,Dedicated Fiber,36,51,98.55017784177295,3,26542.068653049017,8625.659347886893,0.9779680789770947,0
SRG-00505,Enterprise,Managed SD-WAN,36,13,99.80998680117585,0,93491.58675729798,17902.776080198124,0.46062066414504343,0
SRG-00506,SMB,Managed SD-WAN,120,19,98.86266105799561,2,91298.9601905141,20071.107742629803,0.9180934715385984,0
SRG-00507,SMB,Dark Fiber,60,49,99.33043238266377,0,79222.61150354076,8450.191613577741,0.36986786326102156,0
SRG-00508,SMB,Managed SD-WAN,60,6,98.55807918778508,3,6843.1183337304665,13147.867140756307,1.7101016582193003,1
SRG-00509,SMB,Managed SD-WAN,120,48,99.49360261304543,2,36065.6430071297,11396.294254200919,0.5067256214484966,0
SRG-00510,SMB,Dedicated Fiber,36,56,98.9813107451736,4,64656.07985757624,11147.285432258555,0.8967614162162737,0
SRG-00511,Wholesale,Dedicated Fiber,36,12,99.83789958856691,1,31143.07011848019,6936.694760203536,0.5815068312399015,0
SRG-00512,SMB,Dark Fiber,60,51,99.82329610151172,3,91410.73603010885,4704.720968192272,0.4687207750815883,0
SRG-00513,SMB,Managed SD-WAN,36,37,98.984683021359,0,65219.498874081975,6122.181118433508,0.5412619265915336,0
SRG-00514,Enterprise,Managed SD-WAN,120,17,99.8424317345788,2,11831.138145062332,2800.311098338633,0.5571449532273054,0
SRG-00515,Enterprise,Dedicated Fiber,120,58,99.98427493351318,1,91355.53093939179,6156.07243285406,0.19249692314645334,0
SRG-00516,Enterprise,Managed SD-WAN,60,23,99.72986933954468,1,95987.83252674114,1716.2210941964172,0.425443568529955,0
SRG-00517,SMB,Dedicated Fiber,120,26,99.75885830815528,0,12382.679747213922,16240.572414945489,0.28876436904557923,0
SRG-00518,SMB,Dark Fiber,120,29,98.87102301680254,1,55574.22231182492,8934.822073610547,0.7240045863824327,0
SRG-00519,Enterprise,Dedicated Fiber,60,33,99.35928657429805,0,33819.60681034619,24368.900718532353,0.40780052179593007,0
SRG-00520,Wholesale,Managed SD-WAN,120,27,98.60021131181138,0,42319.71226573322,6052.350693243,0.7451006604606338,0
SRG-00521,Enterprise,Dark Fiber,120,25,98.64142772586429,2,22066.86570575748,9626.971402275456,0.943428909654284,0
SRG-00522,SMB,Dedicated Fiber,120,56,99.9883499919296,0,59916.849691179195,9909.26722807603,0.09394571751387598,0
SRG-00523,SMB,Dedicated Fiber,36,55,98.98669248164461,0,96008.0385586446,1698.6101574678228,0.4962320982512469,0
SRG-00524,SMB,Dark Fiber,60,10,99.61479402895277,3,52791.89702580286,21221.386896427284,0.954082388418891,0
SRG-00525,Wholesale,Dark Fiber,60,47,99.70193092900995,2,12876.88523247571,2251.869813391631,0.4256106071194254,0
SRG-00526,Wholesale,Dedicated Fiber,60,23,99.77845467380077,1,63900.126680353795,23594.22611613717,0.4060094348275196,0
SRG-00527,Enterprise,Managed SD-WAN,36,21,99.98646616312921,4,37321.18447286942,22463.747250700086,0.6435087728435549,0
SRG-00528,Enterprise,Dedicated Fiber,36,21,98.85982976303274,2,86312.89301117329,14084.765028020143,0.8941633328821441,0
SRG-00529,SMB,Dark Fiber,60,43,98.56012273202096,3,46294.42409006467,14274.496010415363,0.9922299769590589,0
SRG-00530,SMB,Dedicated Fiber,36,13,99.11267536181194,2,23319.762849513332,16863.78118946967,0.9395452398906095,0
SRG-00531,SMB,Dark Fiber,60,37,98.69382019804513,1,23155.03415565877,10595.675280469844,0.7576070559170827,0
SRG-00532,SMB,Dark Fiber,36,33,98.53341457485146,2,78032.59716851024,16709.723659849602,0.9381493215745663,0
SRG-00533,Wholesale,Managed SD-WAN,120,24,99.03703597244082,3,30230.82183919919,2552.057134179441,0.8935189443570057,0
SRG-00534,SMB,Dark Fiber,120,44,99.6677699941021,2,77887.17244512618,2770.1192427185742,0.4465283659955229,0
SRG-00535,SMB,Dark Fiber,60,11,99.34360922992535,1,24559.294522826942,12244.914861059293,0.8171017625753151,0
SRG-00536,SMB,Managed SD-WAN,36,17,98.96603920392343,2,35560.20502662439,14416.124075991822,0.9077019654894518,0
SRG-00537,Enterprise,Dark Fiber,36,4,99.47496958818415,2,49221.26238177144,22363.71454789175,1.6600121647263393,1
SRG-00538,Wholesale,Managed SD-WAN,120,47,98.84570708866012,1,94603.60572087782,3959.5248968355622,0.6681001432593563,0
SRG-00539,Enterprise,Managed SD-WAN,120,25,98.52142835464741,1,93514.48535161334,20832.226289056398,0.8914286581410351,0
SRG-00540,SMB,Dark Fiber,36,30,99.63888654579027,0,24652.828165117342,6436.112426363636,0.3111120483505583,0
SRG-00541,SMB,Dark Fiber,36,9,99.42937719644738,1,39030.80891809192,10760.965739985748,0.883804676976605,0
SRG-00542,Enterprise,Dedicated Fiber,36,21,99.63583091050643,0,19192.94190310837,8940.157218444203,0.38376287389266694,0
SRG-00543,SMB,Managed SD-WAN,36,20,98.55801764486462,2,53448.582534782225,10903.648912336876,1.0267929420541522,1
SRG-00544,SMB,Dedicated Fiber,36,19,99.74730824546766,2,48755.34231599332,5036.644204705761,0.5642345965497764,0
SRG-00545,Enterprise,Dark Fiber,36,19,99.42309403805409,2,90572.21543281958,13333.896748483541,0.6939202795152066,0
SRG-00546,Enterprise,Dedicated Fiber,60,12,99.33945907256184,0,93350.5108901519,20338.600861037132,0.6808830376419317,0
SRG-00547,SMB,Managed SD-WAN,36,37,99.43067493169065,2,41438.90214569275,11876.049243904079,0.5628651624588767,0
SRG-00548,Wholesale,Dedicated Fiber,120,42,99.78800553783385,2,51715.104586803995,13029.419033607679,0.4038454039140775,0
SRG-00549,SMB,Managed SD-WAN,60,17,99.37453539477276,3,90142.44366888264,21446.038254110885,0.8443034891497181,0
SRG-00550,Wholesale,Dark Fiber,36,37,99.36561606603338,3,81637.24173578084,18092.365693993725,0.6888887087217821,0
SRG-00551,SMB,Dark Fiber,120,54,99.97611194402799,3,5347.349577741681,13025.67860021494,0.40214781498139607,0
SRG-00552,Wholesale,Managed SD-WAN,60,48,99.62752794893217,2,35405.65859744034,7555.847732445723,0.45315548709379905,0
SRG-00553,Wholesale,Dark Fiber,120,39,99.15901777012219,2,45068.55298393196,22295.778550856718,0.664598020156252,0
SRG-00554,SMB,Dark Fiber,36,28,99.55402153004906,0,26823.046949907013,15059.979439728122,0.35696281655180623,0
SRG-00555,Wholesale,Dark Fiber,36,41,99.07995340282076,2,23959.30351011418,6696.968837601295,0.6899698583838899,0
SRG-00556,Enterprise,Dark Fiber,36,35,98.84102443910041,2,8589.528126589568,7824.314186993243,0.8064473672169794,0
SRG-00557,Enterprise,Managed SD-WAN,36,47,99.38930929656276,2,66120.12388162725,20373.62759000178,0.5506592600983014,0
SRG-00558,SMB,Dedicated Fiber,60,48,99.88299132618978,0,29938.47759590074,2537.4207090552036,0.15097013619075406,0
SRG-00559,SMB,Dedicated Fiber,60,18,99.88441788482304,0,9972.981950974743,24814.16639517727,0.32401062384856294,0
SRG-00560,SMB,Dark Fiber,120,14,99.00943886437717,2,26943.034500166046,4563.264473297607,0.9533673113919877,0
SRG-00561,Enterprise,Dedicated Fiber,36,35,99.28623942467033,1,81181.82551943202,20207.610346828027,0.528361372989012,0
SRG-00562,Enterprise,Dedicated Fiber,120,44,98.81533748886909,2,85891.47225642193,10777.219944134547,0.7875013680887274,0
SRG-00563,Enterprise,Dark Fiber,60,41,99.98349035315333,2,50891.29329336375,13067.080307255472,0.3285550782508637,0
SRG-00564,Enterprise,Dark Fiber,36,7,99.96186568272321,4,44526.713688825184,22195.28857041758,1.1295394411964286,1
SRG-00565,Wholesale,Dedicated Fiber,36,41,99.46776830526409,0,97896.10088266927,11203.412955346512,0.3348438974065602,0
SRG-00566,Enterprise,Managed SD-WAN,60,13,99.69857694891942,1,24053.64266086664,14131.103211321011,0.6051846050476151,0
SRG-00567,Wholesale,Dark Fiber,60,18,99.5654992403127,0,25459.131871187805,2658.5420666154937,0.4515780816526962,0
SRG-00568,SMB,Managed SD-WAN,60,37,99.38380574636881,0,32727.381818457976,1555.1656358851492,0.3816128365876122,0
SRG-00569,Enterprise,Dedicated Fiber,60,13,98.57948851551346,0,21411.945236703294,7252.797015540558,0.9528199784100004,0
SRG-00570,Wholesale,Dark Fiber,60,36,99.17759887040346,1,41039.73182939772,17493.70268359103,0.567849340727506,0
SRG-00571,SMB,Managed SD-WAN,36,31,99.50543159022943,2,91529.2515640266,4349.7249939397125,0.5591176864888713,0
SRG-00572,Enterprise,Dark Fiber,60,2,99.50952210468668,0,63458.04485971456,4173.406031906911,2.6961911581253277,1
SRG-00573,SMB,Dedicated Fiber,36,16,99.05595270144934,1,44134.92211816505,11157.574288843727,0.790118919420263,0
SRG-00574,SMB,Managed SD-WAN,36,9,99.90312106012045,3,93769.02548426541,16724.17040729332,0.8943071315073736,0
SRG-00575,SMB,Dedicated Fiber,60,9,98.74936197803281,1,9604.102085203122,18233.691817826366,1.155810764342432,1
SRG-00576,Enterprise,Dedicated Fiber,60,38,99.24553557486118,3,24976.23690067683,5693.590841311808,0.7333647174239493,0
SRG-00577,SMB,Dark Fiber,36,11,99.52941712506072,3,58759.4174846671,3370.3214632429977,0.9427786045211675,0
SRG-00578,Wholesale,Managed SD-WAN,60,54,99.53873235077879,2,63477.49920335202,23599.330297720287,0.47709965228107787,0
SRG-00579,Enterprise,Dedicated Fiber,60,56,99.46647204558553,1,8757.963123448248,7625.65999020939,0.40269689605150105,0
SRG-00580,Wholesale,Dedicated Fiber,60,22,98.91017943804327,1,43288.682001177556,21553.64269380501,0.7632009520554185,0
SRG-00581,SMB,Managed SD-WAN,120,33,98.73274778734307,1,66669.62665893292,21792.049085876228,0.7584160365779226,0
SRG-00582,Wholesale,Dedicated Fiber,36,36,99.4475510869718,1,71316.70190832316,19654.280906419794,0.45986845410016913,0
SRG-00583,Enterprise,Dedicated Fiber,120,45,99.39296015304775,0,65623.29073904558,5467.589756335397,0.35392704989201007,0
SRG-00584,SMB,Managed SD-WAN,60,23,98.76724045533096,2,35453.506314287835,20812.334292473708,0.9104951222154408,0
SRG-00585,Enterprise,Managed SD-WAN,120,45,99.55065732690014,1,13884.411741801403,19577.388142177286,0.39084818035105656,0
SRG-00586,Enterprise,Managed SD-WAN,60,45,99.17820626768315,3,45575.68240983674,15522.990267496101,0.7398286040378506,0
SRG-00587,Enterprise,Managed SD-WAN,120,34,99.4949632814887,2,17231.67154996527,9424.24782647039,0.5490735109339342,0
SRG-00588,Enterprise,Dark Fiber,60,9,99.74767694885752,2,95024.24755946337,7668.952200263786,0.8564847760125487,0
SRG-00589,Enterprise,Managed SD-WAN,120,24,98.75289535857962,0,50141.23227214968,4364.396483888436,0.7071751899014846,0
SRG-00590,Enterprise,Dark Fiber,120,8,98.52852585331529,2,35139.621563902416,13479.291072170477,1.4135896586738852,1
SRG-00591,SMB,Dark Fiber,120,7,99.66086285372972,1,77798.88675629551,15253.630574481393,0.9499405727938242,0
SRG-00592,Enterprise,Dark Fiber,36,36,99.4084491634774,3,52305.11629531507,9944.466277120999,0.675509223497929,0
SRG-00593,Enterprise,Dedicated Fiber,120,18,99.54246295873696,2,34453.232281182754,12670.93809050041,0.6607925942829929,0
SRG-00594,SMB,Dark Fiber,36,3,99.74885091273308,0,82136.93552712616,10042.589748177767,1.7671263015734362,1
SRG-00595,Wholesale,Dark Fiber,60,28,99.69618829288851,4,87379.45434510658,16563.64234703648,0.7000961114160256,0
SRG-00596,SMB,Dedicated Fiber,120,6,99.93177101892394,2,68935.77579742431,22679.59138321924,1.0606249257637577,1
SRG-00597,Enterprise,Dedicated Fiber,60,44,99.29854326748965,3,9461.620128728393,5352.126158103205,0.6942190566405043,0
SRG-00598,Enterprise,Dedicated Fiber,60,44,99.22785849266326,0,58800.673615820546,10463.107032723401,0.42249296657106006,0
SRG-00599,Enterprise,Managed SD-WAN,120,21,99.09881192783719,1,77513.01663974175,4810.4121928452405,0.6985704669603623,0
SRG-00600,Enterprise,Dedicated Fiber,36,28,98.72899965383786,2,17967.786147940307,16186.178604584053,0.8869715670362845,0
SRG-00601,Enterprise,Dedicated Fiber,120,40,99.35318477699421,2,26723.721381537318,18628.456972982,0.5837260892023153,0
SRG-00602,Enterprise,Dark Fiber,60,54,98.9127486612457,1,88837.03498147296,23399.94921604021,0.6274931280943123,0
SRG-00603,Enterprise,Dedicated Fiber,60,54,99.87274819319732,1,6911.563576042034,8053.490267132675,0.24349331531366283,0
SRG-00604,Enterprise,Managed SD-WAN,120,1,99.36895429837287,1,76509.07809346772,23829.96333783761,5.352418280650852,1
SRG-00605,Wholesale,Dedicated Fiber,36,36,99.38333186895709,2,50008.46278887017,2986.6727877858575,0.5855561413060546,0
SRG-00606,Enterprise,Managed SD-WAN,36,21,99.02883774470675,3,47443.35508976265,15670.825789067821,0.9265601402125385,0
SRG-00607,Enterprise,Dedicated Fiber,60,43,98.57746413444679,3,5674.170587014281,2842.6189045682545,0.9852934159887278,0
SRG-00608,Wholesale,Dedicated Fiber,60,35,98.54729821040576,1,82842.83194181681,22503.693412405704,0.8239378586948403,0
SRG-00609,SMB,Dedicated Fiber,36,13,99.13076936478826,1,39183.365560473816,13950.512841146272,0.832307638700079,0
SRG-00610,Enterprise,Dedicated Fiber,120,57,98.62600241336489,1,56372.734973551575,17229.68624292571,0.7373183328996593,0
SRG-00611,SMB,Managed SD-WAN,60,49,99.4042019637548,3,69343.56520188764,21041.987258895635,0.6403600308246103,0
SRG-00612,SMB,Managed SD-WAN,36,54,99.81264977840308,3,71749.809761602,5032.299628373266,0.4675326812313588,0
SRG-00613,Enterprise,Dark Fiber,60,54,99.8155430766129,2,95818.10558847687,2406.9017055461454,0.3663753619474337,0
SRG-00614,SMB,Managed SD-WAN,120,10,99.48197766109702,1,55477.29555747786,22153.706928952026,0.8072089355611922,0
SRG-00615,SMB,Dedicated Fiber,36,53,98.81473542889466,0,42973.35734257062,8900.930845284915,0.5684454510836436,0
SRG-00616,Enterprise,Dark Fiber,60,44,99.78586527872471,1,95601.84451671226,4531.004336288384,0.29929025214647814,0
SRG-00617,Enterprise,Dark Fiber,120,47,99.82027921861668,1,66000.4723274245,12508.839071546534,0.27827129127673383,0
SRG-00618,SMB,Dark Fiber,60,53,98.7930138415799,1,33324.28384627278,15560.19277885644,0.6771340860095468,0
SRG-00619,SMB,Dedicated Fiber,120,10,99.59876486779831,2,17014.10331333926,2227.809180428988,0.8604940528806765,0
SRG-00620,Enterprise,Managed SD-WAN,120,46,98.92691412790141,3,85042.67763919222,7960.047969041561,0.8379300010133484,0
SRG-00621,Enterprise,Dedicated Fiber,36,13,99.69593406540586,3,39407.2522654444,2270.7970455070563,0.8062417584530387,0
SRG-00622,Enterprise,Dark Fiber,120,37,99.98588447085636,1,67744.62352962096,11377.881646094225,0.24078134679259022,0
SRG-00623,Wholesale,Dedicated Fiber,60,38,98.5447387479408,2,49727.559839760324,22534.850683056742,0.9136834481921019,0
SRG-00624,SMB,Dedicated Fiber,120,24,99.83707514002849,1,23898.32908052864,24592.331670098876,0.3735032773219378,0
SRG-00625,Enterprise,Managed SD-WAN,120,2,99.427719495062,2,62160.227818944186,16470.617507335246,2.9289122019752027,1
SRG-00626,Wholesale,Managed SD-WAN,36,22,99.95034010255557,0,10764.89155031482,5298.485803937907,0.2471366862504986,0
SRG-00627,SMB,Dark Fiber,120,17,99.19286418111437,1,44267.53368776326,22787.460664983686,0.7169719746130743,0
SRG-00628,Enterprise,Dedicated Fiber,120,36,99.76260801655134,0,56928.41926804875,13631.823845201421,0.2338456822683529,0
SRG-00629,Enterprise,Dedicated Fiber,60,14,98.59296716221144,1,46424.46254126501,5113.1088344185755,1.0199559922582822,1
SRG-00630,SMB,Managed SD-WAN,36,10,98.99956578461666,1,76123.85664884413,23160.57673211404,1.0001736861533346,0
SRG-00631,SMB,Dedicated Fiber,36,35,98.59985464124931,1,83652.87068180468,19300.52269199292,0.8029152863574194,0
SRG-00632,Wholesale,Dedicated Fiber,36,25,99.95326126888381,0,78268.09203315192,18695.07390899406,0.21869549244647715,0
SRG-00633,Wholesale,Dedicated Fiber,120,3,99.71729112183503,2,8687.2300421212,18165.74653916851,1.9797502179326536,1
SRG-00634,Enterprise,Managed SD-WAN,36,47,99.77029565765649,1,23442.23319236736,6207.985795766394,0.2982647156608082,0
SRG-00635,Wholesale,Dark Fiber,120,38,99.8975681948365,3,55977.71338005856,6458.657255126863,0.4725516694338231,0
SRG-00636,Wholesale,Dark Fiber,120,17,98.62680419431848,0,93808.09384216112,17674.885463040493,0.843395969331431,0
SRG-00637,Enterprise,Dedicated Fiber,60,12,99.07454041284487,1,84320.8936299511,6663.484627594326,0.8868505015287194,0
SRG-00638,Enterprise,Dark Fiber,60,54,98.60584198467556,4,85040.77829342116,11808.784874871648,1.050255798722367,1
SRG-00639,Enterprise,Managed SD-WAN,60,52,98.81408172130953,1,33804.77840716911,19877.042901457622,0.6705211576300323,0
SRG-00640,Enterprise,Managed SD-WAN,60,24,98.84175500778613,0,45797.55022247674,19922.884175299263,0.6716313302188799,0
SRG-00641,Enterprise,Dark Fiber,60,29,99.1989697444609,1,49717.06499501405,12151.651654357702,0.5928258953190897,0
SRG-00642,Enterprise,Dark Fiber,120,43,98.90015762950593,1,19950.300418241488,20116.46354946826,0.6562160179650712,0
SRG-00643,Enterprise,Dedicated Fiber,120,25,98.65045737915847,2,7951.472373223351,21207.612210654333,0.9398170483366131,0
SRG-00644,Enterprise,Dark Fiber,36,36,98.74956172275022,2,94955.7754487491,16887.230155180114,0.8390641997888029,0
SRG-00645,SMB,Dedicated Fiber,120,58,98.71944058969261,3,27867.69563803314,6868.007529247874,0.8984306606746801,0
SRG-00646,Wholesale,Dedicated Fiber,120,26,99.94988442888932,3,27795.145853744976,7939.276839060367,0.5123539207519645,0
SRG-00647,SMB,Managed SD-WAN,60,38,99.63134583530852,2,12921.010108032155,8898.76715210528,0.4790406132450121,0
SRG-00648,SMB,Managed SD-WAN,120,1,99.94196458325165,1,93208.23643465896,4244.896531747872,5.123214166699341,1
SRG-00649,Wholesale,Managed SD-WAN,60,20,99.15521332489678,3,60075.02591927834,7919.25107869371,0.887914670041289,0
SRG-00650,Enterprise,Managed SD-WAN,36,55,98.91476903767736,1,68368.50142690862,6423.701771344505,0.6250014758381471,0
SRG-00651,Wholesale,Dark Fiber,36,28,99.68945686384168,1,91599.80428998999,12200.225620502151,0.40278868303475485,0
SRG-00652,Wholesale,Managed SD-WAN,120,16,98.98611833788131,1,37833.916045575,22848.282374998227,0.8180526648474767,0
SRG-00653,SMB,Dark Fiber,36,47,98.94608122682097,1,64043.19455811799,3955.287443718015,0.6279504879950183,0
SRG-00654,Wholesale,Managed SD-WAN,120,17,98.84643392838967,1,8685.948199244309,18426.296212763795,0.8555440757029547,0
SRG-00655,Enterprise,Dark Fiber,36,40,98.6932216775541,0,22743.390181957286,17651.150603708502,0.6477113289783575,0
SRG-00656,Enterprise,Dedicated Fiber,60,28,98.88212996091498,3,83968.35148354454,3750.223668588905,0.9257194442054364,0
SRG-00657,Enterprise,Dark Fiber,60,58,99.02942642522609,3,77842.9938521419,23180.451515286302,0.7744363264612877,0
SRG-00658,SMB,Dark Fiber,60,12,99.50425137013714,3,38311.055688428954,14859.096750685261,0.9149661186118105,0
SRG-00659,Wholesale,Managed SD-WAN,60,27,98.59322161490698,2,40797.00963855019,10047.549746688579,0.947896539222393,0
SRG-00660,Enterprise,Dark Fiber,120,54,98.81365534010136,1,55687.67118759005,19278.656712139706,0.6671304565520474,0
SRG-00661,SMB,Dedicated Fiber,36,53,99.70544522403459,1,5022.895445087782,7548.0882724384,0.312161533027673,0
SRG-00662,SMB,Dedicated Fiber,120,42,98.71891366613981,1,27918.211923612645,17797.48117058853,0.7314821525916941,0
SRG-00663,Enterprise,Managed SD-WAN,60,59,99.01054126831856,2,24782.021817780373,2433.21337794781,0.6805292553844396,0
SRG-00664,Enterprise,Dedicated Fiber,120,47,99.78834179356862,0,28795.87994122753,21226.08888381789,0.1910462612959564,0
