Circuit_ID,Segment,Service,Contract_Months,Months_Remaining,SLA_Uptime_Pct,Service_Tickets_Last_90d,CapEx_Investment,Monthly_Revenue,Churn_Prob,Churned
SRG-02271,Enterprise,Dedicated Fiber,60,10,98.709462901708,0,43896.25555046554,16657.609770222218,1.0162148393168025,0
SRG-02272,Wholesale,Managed SD-WAN,120,56,98.98524343109436,2,18731.926047940182,13878.130194710839,0.69518834184797,0
SRG-02273,SMB,Managed SD-WAN,120,9,98.54542005786396,2,80528.49593947506,18450.529928780503,1.33738753240997,1
SRG-02274,SMB,Dedicated Fiber,60,44,98.53094415119848,3,48107.7357266987,6668.6707773251665,1.0012587031569704,0
SRG-02275,SMB,Dedicated Fiber,60,39,99.08932798301461,1,83557.8019313136,1714.9905895618751,0.5924739349992831,0
SRG-02276,SMB,Managed SD-WAN,60,5,99.90211953581887,1,46581.41894220121,17491.974827562866,1.1391521856724522,1
SRG-02277,Wholesale,Managed SD-WAN,36,25,99.79832243843599,1,25616.558803444077,4199.068024634285,0.3806710246256046,0
SRG-02278,SMB,Dark Fiber,120,56,99.26204982253725,1,21245.47658210932,7288.172773962968,0.4844657852708143,0
SRG-02279,Enterprise,Dedicated Fiber,36,42,99.34218730794453,2,75672.56687312094,8683.624582838733,0.582172695869808,0
SRG-02280,Enterprise,Managed SD-WAN,36,57,98.50884091015162,2,59614.46666542969,19049.849168835397,0.8841829341849665,0
SRG-02281,Enterprise,Dedicated Fiber,36,26,98.82109672219231,1,43437.27554414522,16208.457550449539,0.7638690034307689,0
SRG-02282,Wholesale,Dark Fiber,36,8,98.53691344913223,2,51751.09183817654,5830.237758356978,1.4102346203471086,1
SRG-02283,Enterprise,Managed SD-WAN,120,22,99.62426390371613,1,57215.66750222129,15550.36354956393,0.47756716578627656,0
SRG-02284,Enterprise,Managed SD-WAN,120,52,98.71701223607948,1,27744.56197345062,18141.47788509938,0.7093489517220527,0
SRG-02285,Enterprise,Managed SD-WAN,36,25,99.79488018269045,1,40925.73007128047,10639.08426556903,0.3820479269238206,0
SRG-02286,SMB,Dedicated Fiber,60,48,99.45855322737692,0,32779.08918542483,7279.893479654523,0.3207453757158968,0
SRG-02287,Enterprise,Dark Fiber,120,12,98.84183382800842,1,41900.26544083459,17456.09516349755,0.9799331354632992,0
SRG-02288,Wholesale,Dedicated Fiber,36,9,98.73500327245404,1,52553.41028420096,15855.943203325185,1.1615542465739408,1
SRG-02289,Enterprise,Managed SD-WAN,60,10,99.43516080437534,3,21468.966210164763,3330.935724064273,1.025935678249863,0
SRG-02290,SMB,Dark Fiber,60,48,99.84224710062065,1,42383.93095164436,17166.971545493223,0.26726782641840524,0
SRG-02291,Enterprise,Managed SD-WAN,36,10,99.57035672618242,2,41621.97211415773,12980.171421629519,0.8718573095270301,0
SRG-02292,Enterprise,Managed SD-WAN,120,9,99.01933451088902,1,32170.36260001496,19204.170488976593,1.047821751199946,0
SRG-02293,Wholesale,Dedicated Fiber,60,26,99.37520155695029,0,99857.15085623295,5981.86223417593,0.4422270695275774,0
SRG-02294,Enterprise,Managed SD-WAN,120,35,98.96303492610491,0,11994.61335445768,7568.085820682345,0.5576431724151787,0
SRG-02295,Enterprise,Dark Fiber,120,27,99.9887328545002,2,66080.3582321449,14267.849368791749,0.3896920433851055,0
SRG-02296,Enterprise,Managed SD-WAN,60,31,99.61577039080815,1,21571.667620961383,12820.73790546668,0.4149821662573845,0
SRG-02297,Enterprise,Managed SD-WAN,36,19,99.41542864323756,1,84754.77898209232,10579.58621982767,0.5969864374418176,0
SRG-02298,Enterprise,Dedicated Fiber,60,43,99.13065612272108,1,91848.67092088358,19031.78288910004,0.5640166206790107,0
SRG-02299,Enterprise,Dark Fiber,60,38,99.42104691248673,1,43140.40834785109,14771.661745264635,0.4631601823737289,0
SRG-02300,SMB,Dedicated Fiber,120,6,99.00900793307633,0,83230.45269496742,18191.38856651179,1.2297301601028001,1
SRG-02301,Wholesale,Managed SD-WAN,36,15,98.54300861079247,1,28741.39768825574,5101.491614499219,1.0161298890163455,0
SRG-02302,Wholesale,Dedicated Fiber,120,29,99.08868189831138,3,18306.50819627985,18631.224935920123,0.8369410337788971,0
SRG-02303,Enterprise,Dedicated Fiber,60,47,99.88641642117399,1,35008.43530824804,12345.91054035686,0.2518164102538081,0
SRG-02304,SMB,Dedicated Fiber,36,45,99.43318863121306,3,37459.03131964948,2293.546488587795,0.6378356586258886,0
SRG-02305,Enterprise,Dedicated Fiber,36,54,98.62509399757565,1,42748.96675463,7010.5515189177295,0.7425549935623339,0
SRG-02306,Enterprise,Managed SD-WAN,36,5,99.81864048395859,3,40431.09948599278,2105.2752059035824,1.3725438064165645,1
SRG-02307,SMB,Managed SD-WAN,36,14,98.90062352551885,0,44058.72302079787,12236.551266789527,0.7968934469353159,0
SRG-02308,Enterprise,Dark Fiber,36,53,98.86321654469326,1,72453.16975148735,9158.174373044507,0.6490530047642059,0
SRG-02309,Enterprise,Dedicated Fiber,60,2,98.94266554348268,1,28330.112622244844,24705.064657961408,3.0229337826069296,1
SRG-02310,Wholesale,Dedicated Fiber,60,23,99.36003133182767,1,6764.68159768656,21909.846748486285,0.5733787716167579,0
SRG-02311,SMB,Dark Fiber,60,44,99.31158525921663,2,51519.6523812208,20903.265218064007,0.5890022599497126,0
SRG-02312,Wholesale,Dedicated Fiber,120,52,99.2322064943881,0,47587.66819946208,13276.238902234269,0.40327124839860834,0
SRG-02313,SMB,Dark Fiber,36,46,99.5691299266338,0,10706.174035125892,20466.55623474302,0.2810436815203905,0
SRG-02314,SMB,Managed SD-WAN,36,19,98.97164121968909,0,17711.133142634302,7771.436715374747,0.6745014068612061,0
SRG-02315,Enterprise,Dark Fiber,60,24,99.66527613714292,1,53442.484995064915,14675.262494393335,0.4422228784761633,0
SRG-02316,Enterprise,Dedicated Fiber,36,20,98.76122930078411,1,27301.32220186003,10733.574441006134,0.8455082796863564,0
SRG-02317,Enterprise,Dark Fiber,120,47,99.66610497572474,2,88371.83794343747,5526.534920784148,0.4399409884335101,0
SRG-02318,Wholesale,Managed SD-WAN,36,27,99.48907705682292,4,21462.786213652038,3206.4156371574945,0.7895543624560166,0
SRG-02319,Wholesale,Dedicated Fiber,36,52,99.5179803812259,3,6911.650025609045,14618.131999832949,0.5889616936634875,0
SRG-02320,SMB,Managed SD-WAN,120,24,99.21751456171961,1,47518.558092150735,3794.5196696848443,0.621327508645489,0
SRG-02321,SMB,Managed SD-WAN,60,17,99.49383228369449,0,98685.49550778428,18373.072772120588,0.49658473358102845,0
SRG-02322,SMB,Dark Fiber,60,25,98.6188975993736,1,65217.88999911526,23154.50925006466,0.8524409602505614,0
SRG-02323,Enterprise,Managed SD-WAN,36,46,99.76881116440356,4,38632.82351988282,5309.493578221682,0.6011711864124896,0
SRG-02324,SMB,Dedicated Fiber,120,55,98.58276537789659,0,6602.46108944654,12567.056594990363,0.657802939750454,0
SRG-02325,SMB,Managed SD-WAN,60,31,98.72162484970853,0,51070.101775511546,18861.20293690589,0.6726403826972319,0
SRG-02326,SMB,Managed SD-WAN,60,28,99.35941666566087,1,24614.270203150874,8240.73203427613,0.5348047623070791,0
SRG-02327,Enterprise,Dark Fiber,60,50,99.60172306863046,0,66536.63811743137,23137.966211374027,0.25931077254781487,0
SRG-02328,SMB,Managed SD-WAN,36,59,98.61361483087592,2,60385.80690447362,22378.940633442904,0.8392998303614974,0
SRG-02329,Enterprise,Dark Fiber,120,28,99.87193957304225,4,30195.30866178257,3938.227359647432,0.6297955993545267,0
SRG-02330,Enterprise,Dark Fiber,36,22,99.95067539671304,4,11543.859750773805,2143.8946309982434,0.6470025685875122,0
SRG-02331,Enterprise,Dedicated Fiber,60,56,99.40286575778148,1,76726.8238138318,24446.774350015945,0.4281394111731207,0
SRG-02332,SMB,Dedicated Fiber,120,59,99.21705274851148,4,60619.088986329516,23977.16308212158,0.7979246633072734,0
SRG-02333,SMB,Dedicated Fiber,36,5,99.60467850869682,0,85001.99370331969,11423.711704950136,1.1581285965212715,1
SRG-02334,Enterprise,Dedicated Fiber,60,54,98.98925245496754,2,29681.001485488046,2688.238116490352,0.696891610605576,0
SRG-02335,Enterprise,Dark Fiber,60,44,99.23496400681661,2,67021.89615413915,16043.575489531655,0.6196507609097193,0
SRG-02336,Wholesale,Managed SD-WAN,36,42,99.86506502995346,3,16274.64755022507,8395.13752363342,0.47302160706623664,0
SRG-02337,Enterprise,Dedicated Fiber,60,8,99.92392658360988,1,32721.94125210015,23512.990192163023,0.7554293665560465,0
SRG-02338,Enterprise,Dedicated Fiber,60,38,99.88133298291626,2,67371.21562835011,20174.55523877613,0.379045754201916,0
SRG-02339,Wholesale,Dedicated Fiber,120,28,98.89104761977612,4,83430.22398875534,16765.453927135924,1.0221523806609818,0
SRG-02340,SMB,Managed SD-WAN,60,57,98.84637886992297,1,35487.92266561795,8185.84041656792,0.649167750276425,0
SRG-02341,Enterprise,Dedicated Fiber,36,47,98.94352011383468,2,80891.08787286762,17979.81161688036,0.7289749331895323,0
SRG-02342,Enterprise,Managed SD-WAN,120,12,99.1575535574588,0,69386.48372596184,8295.454268841295,0.7536452436831477,0
SRG-02343,Enterprise,Dark Fiber,36,57,98.96810944506002,3,38124.10329322198,2384.328127569087,0.800475520221605,0
SRG-02344,SMB,Dark Fiber,60,25,99.05757706565119,2,88257.70908572173,13448.21280907644,0.7769691737395248,0
SRG-02345,SMB,Dark Fiber,120,38,99.42474905865993,1,53376.76127336596,12984.086802534237,0.4616793239044502,0
SRG-02346,SMB,Managed SD-WAN,120,44,99.63616325887001,2,66583.44814187782,19430.640366116484,0.4591710600883584,0
SRG-02347,Enterprise,Dedicated Fiber,120,15,99.5959817154192,4,52084.97748083061,21843.33623532945,0.8949406471656536,0
SRG-02348,Wholesale,Dedicated Fiber,120,44,99.71349111494793,1,48008.396246622964,9830.009484315158,0.3282399176571925,0
SRG-02349,Enterprise,Dedicated Fiber,36,41,98.54795476079094,0,85557.88313769136,12062.615739786266,0.7027693151958176,0
SRG-02350,SMB,Dedicated Fiber,60,51,98.57112334662135,0,32996.91942866945,12554.409861646413,0.6695898770377351,0
SRG-02351,SMB,Dedicated Fiber,60,53,99.67618061142605,1,8479.776124553844,9119.265982750916,0.32386737807109023,0
SRG-02352,SMB,Managed SD-WAN,120,34,99.2942874452637,1,88579.3511367713,18969.59270519197,0.5293438454239295,0
SRG-02353,SMB,Dark Fiber,60,45,99.36142960390556,1,83377.27553986238,13769.377852348038,0.46653926954888586,0
SRG-02354,SMB,Dedicated Fiber,36,13,98.57835442171942,1,39823.24508411321,22977.960698133036,1.0532736159276148,0
SRG-02355,Enterprise,Dark Fiber,60,8,98.8804175637452,0,22617.85817699507,16782.303139546275,1.072832974501921,0
SRG-02356,SMB,Managed SD-WAN,36,59,99.45114791427936,1,69175.69608960474,6479.569134008351,0.40428659700012026,0
SRG-02357,Enterprise,Managed SD-WAN,36,13,99.7801810162649,2,12482.28584538573,5373.0032455553555,0.6725429781094228,0
SRG-02358,Wholesale,Dedicated Fiber,60,36,99.86630526180028,1,45256.701776186805,10251.031941032865,0.2923667841687777,0
SRG-02359,Enterprise,Managed SD-WAN,36,6,99.24562504879427,2,13156.92054630296,9652.773696038872,1.3350833138156266,1
SRG-02360,Enterprise,Dark Fiber,36,38,99.31275660677991,1,61801.41915623247,11067.59788426899,0.5064763046564555,0
SRG-02361,Wholesale,Dedicated Fiber,36,32,99.7412439502928,3,7584.796461914848,5814.390152154389,0.5597524198828808,0
SRG-02362,Enterprise,Dedicated Fiber,36,21,99.30106065511356,1,64777.6456852596,24488.2327456225,0.6176709760498142,0
SRG-02363,Wholesale,Dark Fiber,120,44,99.2701192030506,0,68954.52946249268,4924.179662415128,0.4055886824161245,0
SRG-02364,Wholesale,Dedicated Fiber,60,44,99.84857521626381,2,51278.72508938935,16837.246194271545,0.37420627713083937,0
SRG-02365,Enterprise,Dedicated Fiber,120,49,99.67699975437326,2,21625.696283273126,1807.12702401786,0.43124091457722835,0
SRG-02366,Enterprise,Dark Fiber,36,59,99.85451806427832,1,14632.424169584689,11063.584400496808,0.24293853700053494,0
SRG-02367,Wholesale,Dedicated Fiber,60,7,98.82518811162392,2,34762.77307301531,8765.809878733355,1.3842104696361477,1
SRG-02368,Enterprise,Dedicated Fiber,36,26,99.28131947511648,3,49194.63456200118,10477.578986876335,0.779779902261102,0
SRG-02369,SMB,Dark Fiber,60,15,99.7552834716041,2,66009.79010026023,13204.81760216817,0.6312199446916926,0
SRG-02370,SMB,Managed SD-WAN,120,56,98.665610262926,2,5118.762114257464,15608.812535821467,0.8230416091153164,0
SRG-02371,SMB,Dark Fiber,60,49,99.684046609898,2,72551.0723273595,15212.51660266605,0.4284221723673288,0
SRG-02372,SMB,Dedicated Fiber,36,42,98.77263034128815,1,72707.63355190126,16321.771247846156,0.7099954825323594,0
SRG-02373,Wholesale,Dark Fiber,60,23,99.70409694492812,0,47231.09161678749,21346.87054001408,0.33575252637657615,0
SRG-02374,SMB,Dedicated Fiber,60,52,99.41188139695973,1,37623.61234605542,22337.853156944308,0.4314012873699548,0
SRG-02375,Enterprise,Dedicated Fiber,120,38,98.78792162731246,2,85019.31364368407,18825.382063178742,0.8164102964434383,0
SRG-02376,Enterprise,Dark Fiber,36,41,99.20529772720587,2,79535.81079296666,3355.142708723494,0.6398321286298455,0
SRG-02377,SMB,Dedicated Fiber,60,15,99.51603869802655,0,98411.22840918378,24090.37120048346,0.526917854122714,0
SRG-02378,Wholesale,Managed SD-WAN,120,48,99.44444082231648,2,40333.42650720045,23763.855029155588,0.5263903377400747,0
SRG-02379,SMB,Dedicated Fiber,60,53,99.13659832238524,2,91149.09746142435,18225.039171815813,0.6397002936874137,0
SRG-02380,SMB,Dark Fiber,36,40,99.84005612809217,3,13303.179159830466,13659.81817794521,0.4889775487631312,0
SRG-02381,SMB,Managed SD-WAN,60,16,99.27370248758689,2,44089.27629383096,7389.531420893466,0.8030190049652447,0
SRG-02382,SMB,Managed SD-WAN,60,32,99.25374227480775,2,49210.541281122605,19274.251778223585,0.6547530900769005,0
SRG-02383,Wholesale,Dedicated Fiber,60,37,98.59275337901276,0,46883.06003932853,22129.714199832797,0.6980337835300301,0
SRG-02384,Enterprise,Dark Fiber,60,18,99.87395938079848,2,64384.327900956756,17131.908620913542,0.5281940254583851,0
SRG-02385,Wholesale,Dedicated Fiber,36,20,98.76390368733078,2,21169.744689626048,16283.206872251612,0.9444385250676874,0
SRG-02386,Enterprise,Dedicated Fiber,120,46,99.28723359322046,0,87312.95631399394,6035.610557408775,0.39380221488572764,0
SRG-02387,SMB,Dark Fiber,120,2,99.69731572608646,2,57417.581761265734,9908.218288013455,2.821073709565417,1
SRG-02388,SMB,Dark Fiber,60,55,98.8210253826639,2,90899.90706126012,18493.701217764035,0.7624989378435291,0
SRG-02389,SMB,Dedicated Fiber,36,23,99.28578620205656,0,5250.006182041051,1897.1203630037498,0.5030768235252036,0
SRG-02390,Enterprise,Managed SD-WAN,36,30,98.85862051474278,2,64848.87079133466,16569.710513938822,0.823218460769554,0
SRG-02391,Enterprise,Dedicated Fiber,36,3,99.63194554672187,0,44183.49545120912,19516.752073740827,1.81388844797792,1
SRG-02392,Wholesale,Managed SD-WAN,36,46,99.340868340131,1,52984.410866198465,9365.555427363368,0.4723483161215148,0
SRG-02393,Enterprise,Dedicated Fiber,36,39,99.77540403198876,1,75661.4285241271,3289.942576218543,0.3180435154096256,0
SRG-02394,SMB,Dark Fiber,36,47,99.8328914242873,2,26579.416091985513,20749.305403773968,0.3732264090084855,0
SRG-02395,Enterprise,Managed SD-WAN,60,49,99.46661288884364,3,24465.44634536686,4833.165492898034,0.6153956607890739,0
SRG-02396,Enterprise,Dark Fiber,120,1,99.58083295677682,2,71785.74268502858,10213.825990289679,5.367666817289273,1
SRG-02397,Enterprise,Dark Fiber,120,41,99.31833794883143,3,54529.74709969711,18120.47146909283,0.6946160399796243,0
SRG-02398,SMB,Dark Fiber,60,22,99.07279881227039,0,27195.714315860583,20699.170709808688,0.5981532023645706,0
SRG-02399,SMB,Dark Fiber,120,29,99.46569570530104,2,50981.77029359446,21765.975084480124,0.5861355109830305,0
SRG-02400,Enterprise,Dark Fiber,36,14,99.85335004899612,1,48658.04854883016,13964.804002861216,0.5158028375444091,0
SRG-02401,Enterprise,Dedicated Fiber,36,48,99.12085376684284,0,70687.22060445459,12682.98486671284,0.4558251599295299,0
SRG-02402,Wholesale,Managed SD-WAN,120,28,98.96847093929695,2,5252.804843831544,21435.4560099237,0.7911830528526489,0
SRG-02403,Enterprise,Dedicated Fiber,36,21,99.07877103844334,2,60742.22524829088,14732.311733615572,0.806586822717904,0
SRG-02404,SMB,Dedicated Fiber,36,45,99.14874246901527,3,62539.42429866617,15098.292117757932,0.7516141235050012,0
SRG-02405,SMB,Dedicated Fiber,120,32,98.6096059331768,1,75823.46303285238,11698.374147854316,0.8124076267292821,0
SRG-02406,Enterprise,Dark Fiber,60,6,99.24267834224814,1,89476.89427336767,10261.12834014443,1.2362619964340769,1
SRG-02407,Enterprise,Dedicated Fiber,120,54,99.23652822959458,1,46818.030725610435,12792.710146310983,0.4979813007547593,0
SRG-02408,SMB,Managed SD-WAN,120,1,99.37678130318437,2,37539.42130934402,10073.91610185899,5.449287478726251,1
SRG-02409,Wholesale,Dedicated Fiber,120,21,99.04060184540228,1,14720.4358635722,9573.341574277107,0.7218544999343266,0
SRG-02410,SMB,Dark Fiber,120,57,99.41353031797382,1,36999.40526485714,24851.112037185507,0.42230717105608484,0
SRG-02411,Enterprise,Managed SD-WAN,60,4,99.80854230230855,0,11506.043122218733,9401.01711068843,1.326583079076579,1
SRG-02412,Wholesale,Managed SD-WAN,60,3,99.92365177583778,1,81267.9195074382,7525.018067017678,1.7972059563315534,1
SRG-02413,Enterprise,Managed SD-WAN,36,49,99.36958220205017,2,81665.58404535447,9817.216111301725,0.5542079355064634,0
SRG-02414,Wholesale,Managed SD-WAN,36,30,98.56346052141576,1,44637.577443003924,15383.361504948494,0.8412824581003614,0
SRG-02415,SMB,Dedicated Fiber,120,31,99.94416163592798,3,29665.91721826663,22908.27643564438,0.48362566820945185,0
SRG-02416,Enterprise,Dark Fiber,36,34,99.55173447073541,1,16211.90716796582,20014.809879647386,0.42636503523524727,0
SRG-02417,Enterprise,Managed SD-WAN,60,19,99.00058583634494,3,85867.5307720754,21292.666768278985,0.9629235601988664,0
SRG-02418,Enterprise,Managed SD-WAN,36,20,98.71926497443594,2,88362.0514466135,21686.702351070657,0.9622940102256223,0
SRG-02419,Enterprise,Dark Fiber,36,23,98.71369373223204,0,30297.513386032333,23132.41731650138,0.7319138114550081,0
SRG-02420,Enterprise,Dedicated Fiber,36,54,98.749939165148,2,64067.252104437546,7024.173973358677,0.79261692653339,0
SRG-02421,Enterprise,Managed SD-WAN,120,59,98.56790305720459,0,29572.098155086922,12271.601729379736,0.6575845398300288,0
SRG-02422,SMB,Dedicated Fiber,36,40,99.84420974109284,2,26387.029578639984,10552.145164546493,0.3873161035628641,0
SRG-02423,Wholesale,Dedicated Fiber,60,25,99.30574466691273,5,7014.764809984452,10474.109373417261,0.9777021332349078,0
SRG-02424,Enterprise,Dedicated Fiber,60,15,99.54293952494362,1,59830.14467067594,16828.665815001343,0.6161575233558854,0
SRG-02425,SMB,Dedicated Fiber,60,38,99.73388167880978,1,19244.446602627933,10942.37191746697,0.33802627584450895,0
SRG-02426,Enterprise,Managed SD-WAN,60,23,99.67939609943646,1,6175.262372358536,15983.762189054287,0.44563286457324225,0
SRG-02427,SMB,Managed SD-WAN,36,52,99.81508237935597,0,14960.860611997643,10483.565047603483,0.17012089441145778,0
SRG-02428,Enterprise,Dedicated Fiber,120,2,99.94120938756217,0,34808.07320084231,8811.512294023942,2.523516244975133,1
SRG-02429,SMB,Dedicated Fiber,60,57,99.1542152159655,3,68570.50306061261,9797.313693414748,0.7260332118594168,0
SRG-02430,SMB,Dark Fiber,60,57,99.9159998453359,1,24249.19006655189,20388.290816323355,0.22131936011125256,0
SRG-02431,SMB,Dark Fiber,120,15,99.5777020230308,0,89321.10344050881,15624.699351378938,0.5022525241210152,0
SRG-02432,SMB,Dark Fiber,120,52,98.60529560355904,0,32406.398986380253,24388.94672589044,0.6540356047302291,0
SRG-02433,Enterprise,Managed SD-WAN,60,44,99.5158568506064,3,36466.497495246746,21067.421319923717,0.6072936233938049,0
SRG-02434,SMB,Dark Fiber,60,35,99.52320782281122,0,25707.832095437843,12915.844295849967,0.33357401373265655,0
SRG-02435,Enterprise,Managed SD-WAN,120,10,99.84973224005086,2,29111.507021824647,7195.843874710783,0.760107103979658,0
SRG-02436,Enterprise,Managed SD-WAN,60,14,99.05566887738044,4,12042.835882548472,17336.86411919591,1.1348753061906809,1
SRG-02437,Enterprise,Managed SD-WAN,60,27,99.37151813540501,0,33003.204978038004,18576.181641830488,0.43657793102318054,0
SRG-02438,Wholesale,Managed SD-WAN,36,54,98.51815945100749,0,86663.65866205918,12408.135525111036,0.685328812189596,0
SRG-02439,Enterprise,Dark Fiber,120,14,98.99479211085018,1,70400.33143258328,6903.170111651231,0.8592260128027833,0
SRG-02440,Wholesale,Dedicated Fiber,36,35,98.59274315197658,4,88150.47936723357,14595.100469786732,1.1057598820665118,1
SRG-02441,Wholesale,Dedicated Fiber,36,33,99.2775907294197,2,14961.606366038879,7464.987430446996,0.6404788597472716,0
SRG-02442,SMB,Dedicated Fiber,120,52,99.71799699925536,1,48283.579930005115,23589.960464315285,0.30895504645170124,0
SRG-02443,SMB,Dark Fiber,36,1,98.80759961127231,5,26779.212933110928,16278.779828792407,5.976960155491076,1
SRG-02444,Wholesale,Dedicated Fiber,60,34,99.28588715788109,0,73515.48110283406,8360.37759922655,0.432703960376975,0
SRG-02445,Enterprise,Dark Fiber,36,19,98.80397286840105,1,97172.59334895959,6569.671175861327,0.8415687473764233,0
SRG-02446,Enterprise,Dark Fiber,120,24,98.6798258170909,3,82459.15050977735,18342.99715955034,1.0364030064969731,0
SRG-02447,Enterprise,Dark Fiber,60,42,99.26138521998217,0,8351.425841345605,18133.142085681193,0.4144935310547496,0
SRG-02448,Enterprise,Dedicated Fiber,60,4,98.61793144521509,1,35082.67099120225,15532.60744045151,1.9028274219139631,1
SRG-02449,Enterprise,Dedicated Fiber,60,36,99.3751584003956,2,7715.070592799738,15936.074091711702,0.5888255287306468,0
SRG-02450,Enterprise,Dedicated Fiber,60,13,98.54669281640832,3,8815.861858443626,15690.921566402141,1.265938258052055,1
SRG-02451,SMB,Managed SD-WAN,36,58,98.65900530808388,1,12553.953895619317,9962.431000047154,0.7226047733181733,0
SRG-02452,Wholesale,Dark Fiber,36,32,99.31949625337616,3,31251.05825220338,23529.238635175625,0.7284514986495367,0
SRG-02453,Enterprise,Managed SD-WAN,60,9,99.38119704521938,0,33899.26292562246,12763.043910178567,0.8030767374678034,0
SRG-02454,Wholesale,Dark Fiber,120,39,98.5431905258397,1,43043.08375731438,1977.705653421361,0.8109289178692461,0
SRG-02455,Enterprise,Dedicated Fiber,60,16,99.35433141412231,2,43468.453974298136,9686.491546125646,0.7707674343510746,0
SRG-02456,Wholesale,Dark Fiber,36,50,99.74936876273222,0,78283.85612510219,4561.640598218588,0.20025249490711305,0
SRG-02457,SMB,Dark Fiber,60,3,99.576251104168,2,18433.30813999548,10039.51908962526,2.036166224999469,1
SRG-02458,Wholesale,Managed SD-WAN,36,52,98.69546580484199,2,19985.35850140448,15794.168398339718,0.8179675242170513,0
SRG-02459,Wholesale,Dark Fiber,60,20,99.38278722486979,0,64525.95990886223,2032.6151512652164,0.49688511005208513,0
SRG-02460,SMB,Dedicated Fiber,120,10,99.50165622511058,3,59315.504458287185,21949.71248385491,0.9993375099557682,0
SRG-02461,SMB,Dark Fiber,60,56,98.55547449061092,1,19630.447020800682,15842.264284002124,0.7670959180413466,0
SRG-02462,SMB,Dark Fiber,120,58,99.7744680263386,2,85965.12055112232,8441.239092086376,0.3764196860162858,0
SRG-02463,Wholesale,Dark Fiber,120,58,99.85033842196184,2,36260.64433961471,8813.321587220616,0.3460715277669894,0
SRG-02464,SMB,Managed SD-WAN,60,22,99.76717388730977,1,39861.89811172619,12443.202148129543,0.42040317234882063,0
SRG-02465,Enterprise,Dark Fiber,120,48,99.72870088730377,1,44943.70767928591,7330.157441042147,0.31268631174515726,0
SRG-02466,Enterprise,Dark Fiber,120,3,99.60999814570673,0,35656.677720198895,1602.035302382236,1.8226674083839762,1
SRG-02467,Enterprise,Managed SD-WAN,36,11,99.44381372661012,0,57958.22996589952,2124.100032212685,0.677019963901408,0
SRG-02468,Wholesale,Managed SD-WAN,36,25,99.51115423743249,2,41921.53370002886,9906.905791342468,0.5955383050270029,0
SRG-02469,Wholesale,Managed SD-WAN,120,42,99.70152898706912,1,29646.29896480232,4419.209400302294,0.3384360242199691,0
SRG-02470,Enterprise,Managed SD-WAN,60,48,99.48712270295835,1,90925.11243252356,2025.5463542064244,0.40931758548332864,0
SRG-02471,SMB,Dedicated Fiber,120,8,98.98831316545629,0,34293.3203133147,21692.82784581875,1.0296747338174839,0
SRG-02472,SMB,Dedicated Fiber,60,9,99.06018204222042,0,71356.44791953808,7942.226870607051,0.9314827386673883,0
SRG-02473,SMB,Dark Fiber,36,15,99.8366156278747,2,37986.54318390514,13323.380563419829,0.5986870821834505,0
SRG-02474,Wholesale,Dedicated Fiber,60,32,98.52551190783777,1,46345.89875335983,5716.1134785031445,0.846045236864893,0
SRG-02475,SMB,Dark Fiber,120,53,99.54124266605398,0,27414.634723126503,2598.0368477284132,0.2778425562199194,0
SRG-02476,Enterprise,Dedicated Fiber,120,3,99.92261855311357,3,76471.31384178915,19004.358037981663,1.9976192454212405,1
SRG-02477,SMB,Managed SD-WAN,120,4,99.55227997323738,1,75034.30888549404,4436.4860841994105,1.5290880107050497,1
SRG-02478,Enterprise,Managed SD-WAN,120,30,99.98092886246535,1,7112.794851769517,2104.347206485978,0.2742951216805276,0
SRG-02479,SMB,Dedicated Fiber,120,13,99.52444190923721,0,10718.433828622725,15299.91271419013,0.5748386209205001,0
SRG-02480,Enterprise,Dedicated Fiber,60,44,98.55120091353312,2,92625.76320076926,1816.487951904065,0.8931559982231146,0
SRG-02481,SMB,Dark Fiber,120,21,99.7322447236539,1,89438.55048759583,11752.719703042558,0.4451973486336756,0
SRG-02482,SMB,Dark Fiber,36,41,98.92409856878959,1,53078.28331396038,8287.64713922868,0.6523117919963597,0
SRG-02483,Enterprise,Dark Fiber,120,57,99.16462526624001,1,51868.95219804197,9006.322646037192,0.5218691917496106,0
SRG-02484,Wholesale,Managed SD-WAN,60,46,98.96501695470155,2,82180.2965664603,1591.6275131796997,0.7226888702932917,0
SRG-02485,SMB,Managed SD-WAN,120,19,98.90014561825242,3,18152.763954063506,24162.13288899569,1.0030996474358727,0
SRG-02486,Wholesale,Managed SD-WAN,120,39,99.14279449846798,1,67101.41652786612,13648.63290836314,0.5710873288179369,0
SRG-02487,SMB,Managed SD-WAN,60,48,99.0643396581766,2,50218.384476289655,14954.03512647957,0.6784308033960239,0
SRG-02488,Wholesale,Dark Fiber,120,22,99.44367448694545,0,75616.44778498418,17153.878395432657,0.4498029324945456,0
SRG-02489,Enterprise,Managed SD-WAN,60,20,99.71159528947139,2,7859.765174639093,20241.762089669523,0.5653618842114441,0
SRG-02490,Enterprise,Managed SD-WAN,120,37,98.94266209324898,2,61308.92722377416,15785.86423326563,0.7580702978355416,0
SRG-02491,Enterprise,Managed SD-WAN,36,31,98.8184445177048,0,57889.18044547797,19411.65547909276,0.6339125154987233,0
SRG-02492,SMB,Managed SD-WAN,120,10,99.49367395359681,2,84880.59131097261,12045.279417527578,0.9025304185612755,0
